text,labels
78 60 [SEP] [MASK],78
185 146 [SEP] [MASK],185
105 28 [SEP] [MASK],105
79 180 [SEP] [MASK],180
293 81 [SEP] [MASK],293
26 77 [SEP] [MASK],77
41 255 [SEP] [MASK],255
79 106 [SEP] [MASK],106
299 249 [SEP] [MASK],299
120 25 [SEP] [MASK],120
195 142 [SEP] [MASK],195
108 7 [SEP] [MASK],108
261 257 [SEP] [MASK],261
33 138 [SEP] [MASK],138
61 117 [SEP] [MASK],117
67 142 [SEP] [MASK],142
165 251 [SEP] [MASK],251
324 137 [SEP] [MASK],324
34 304 [SEP] [MASK],304
241 122 [SEP] [MASK],241
194 198 [SEP] [MASK],198
25 97 [SEP] [MASK],97
205 219 [SEP] [MASK],219
221 226 [SEP] [MASK],226
137 277 [SEP] [MASK],277
267 193 [SEP] [MASK],267
179 85 [SEP] [MASK],179
191 128 [SEP] [MASK],191
287 318 [SEP] [MASK],318
287 182 [SEP] [MASK],287
67 26 [SEP] [MASK],67
64 183 [SEP] [MASK],183
176 288 [SEP] [MASK],288
268 278 [SEP] [MASK],278
144 101 [SEP] [MASK],144
265 281 [SEP] [MASK],281
340 32 [SEP] [MASK],340
15 132 [SEP] [MASK],132
32 79 [SEP] [MASK],79
190 336 [SEP] [MASK],336
324 334 [SEP] [MASK],334
64 336 [SEP] [MASK],336
288 234 [SEP] [MASK],288
246 84 [SEP] [MASK],246
122 169 [SEP] [MASK],169
183 3 [SEP] [MASK],183
69 85 [SEP] [MASK],85
286 113 [SEP] [MASK],286
277 29 [SEP] [MASK],277
178 249 [SEP] [MASK],249
236 141 [SEP] [MASK],236
44 156 [SEP] [MASK],156
273 189 [SEP] [MASK],273
330 123 [SEP] [MASK],330
190 238 [SEP] [MASK],238
158 209 [SEP] [MASK],209
52 230 [SEP] [MASK],230
235 192 [SEP] [MASK],235
296 127 [SEP] [MASK],296
300 143 [SEP] [MASK],300
141 133 [SEP] [MASK],141
175 150 [SEP] [MASK],175
188 145 [SEP] [MASK],188
321 94 [SEP] [MASK],321
189 300 [SEP] [MASK],300
263 38 [SEP] [MASK],263
188 311 [SEP] [MASK],311
309 165 [SEP] [MASK],309
151 155 [SEP] [MASK],155
329 229 [SEP] [MASK],329
197 96 [SEP] [MASK],197
208 272 [SEP] [MASK],272
306 334 [SEP] [MASK],334
165 299 [SEP] [MASK],299
23 50 [SEP] [MASK],50
181 8 [SEP] [MASK],181
157 115 [SEP] [MASK],157
197 27 [SEP] [MASK],197
153 220 [SEP] [MASK],220
127 43 [SEP] [MASK],127
292 89 [SEP] [MASK],292
2 161 [SEP] [MASK],161
137 96 [SEP] [MASK],137
291 9 [SEP] [MASK],291
88 255 [SEP] [MASK],255
224 91 [SEP] [MASK],224
87 290 [SEP] [MASK],290
305 293 [SEP] [MASK],305
119 48 [SEP] [MASK],119
173 88 [SEP] [MASK],173
340 96 [SEP] [MASK],340
39 302 [SEP] [MASK],302
198 24 [SEP] [MASK],198
274 138 [SEP] [MASK],274
174 240 [SEP] [MASK],240
245 61 [SEP] [MASK],245
123 161 [SEP] [MASK],161
143 176 [SEP] [MASK],176
254 141 [SEP] [MASK],254
192 288 [SEP] [MASK],288
25 154 [SEP] [MASK],154
140 225 [SEP] [MASK],225
154 26 [SEP] [MASK],154
125 237 [SEP] [MASK],237
119 44 [SEP] [MASK],119
151 283 [SEP] [MASK],283
79 244 [SEP] [MASK],244
147 160 [SEP] [MASK],160
106 123 [SEP] [MASK],123
233 163 [SEP] [MASK],233
276 335 [SEP] [MASK],335
41 65 [SEP] [MASK],65
193 132 [SEP] [MASK],193
333 260 [SEP] [MASK],333
89 257 [SEP] [MASK],257
295 227 [SEP] [MASK],295
146 112 [SEP] [MASK],146
181 293 [SEP] [MASK],293
129 150 [SEP] [MASK],150
111 56 [SEP] [MASK],111
158 160 [SEP] [MASK],160
69 55 [SEP] [MASK],69
103 306 [SEP] [MASK],306
124 303 [SEP] [MASK],303
288 40 [SEP] [MASK],288
62 308 [SEP] [MASK],308
276 222 [SEP] [MASK],276
98 85 [SEP] [MASK],98
147 166 [SEP] [MASK],166
180 183 [SEP] [MASK],183
131 63 [SEP] [MASK],131
223 139 [SEP] [MASK],223
27 314 [SEP] [MASK],314
254 322 [SEP] [MASK],322
187 300 [SEP] [MASK],300
2 303 [SEP] [MASK],303
25 176 [SEP] [MASK],176
214 333 [SEP] [MASK],333
61 164 [SEP] [MASK],164
96 93 [SEP] [MASK],96
1 305 [SEP] [MASK],305
93 6 [SEP] [MASK],93
209 111 [SEP] [MASK],209
197 204 [SEP] [MASK],204
276 63 [SEP] [MASK],276
336 237 [SEP] [MASK],336
327 170 [SEP] [MASK],327
143 76 [SEP] [MASK],143
288 59 [SEP] [MASK],288
25 165 [SEP] [MASK],165
301 1 [SEP] [MASK],301
337 99 [SEP] [MASK],337
324 48 [SEP] [MASK],324
35 131 [SEP] [MASK],131
47 253 [SEP] [MASK],253
31 161 [SEP] [MASK],161
340 112 [SEP] [MASK],340
318 251 [SEP] [MASK],318
295 120 [SEP] [MASK],295
253 26 [SEP] [MASK],253
254 317 [SEP] [MASK],317
314 290 [SEP] [MASK],314
272 21 [SEP] [MASK],272
236 128 [SEP] [MASK],236
3 65 [SEP] [MASK],65
336 147 [SEP] [MASK],336
317 158 [SEP] [MASK],317
282 243 [SEP] [MASK],282
110 208 [SEP] [MASK],208
288 298 [SEP] [MASK],298
227 235 [SEP] [MASK],235
255 186 [SEP] [MASK],255
261 73 [SEP] [MASK],261
308 169 [SEP] [MASK],308
209 17 [SEP] [MASK],209
237 322 [SEP] [MASK],322
145 100 [SEP] [MASK],145
275 272 [SEP] [MASK],275
302 53 [SEP] [MASK],302
340 144 [SEP] [MASK],340
184 299 [SEP] [MASK],299
140 211 [SEP] [MASK],211
248 83 [SEP] [MASK],248
232 144 [SEP] [MASK],232
231 148 [SEP] [MASK],231
299 213 [SEP] [MASK],299
225 48 [SEP] [MASK],225
315 263 [SEP] [MASK],315
155 130 [SEP] [MASK],155
67 266 [SEP] [MASK],266
267 145 [SEP] [MASK],267
188 56 [SEP] [MASK],188
266 110 [SEP] [MASK],266
80 38 [SEP] [MASK],80
296 145 [SEP] [MASK],296
95 266 [SEP] [MASK],266
112 168 [SEP] [MASK],168
251 237 [SEP] [MASK],251
43 253 [SEP] [MASK],253
36 309 [SEP] [MASK],309
307 329 [SEP] [MASK],329
37 267 [SEP] [MASK],267
213 242 [SEP] [MASK],242
310 57 [SEP] [MASK],310
125 229 [SEP] [MASK],229
302 134 [SEP] [MASK],302
250 201 [SEP] [MASK],250
315 277 [SEP] [MASK],315
236 276 [SEP] [MASK],276
178 156 [SEP] [MASK],178
8 51 [SEP] [MASK],51
35 177 [SEP] [MASK],177
124 297 [SEP] [MASK],297
135 69 [SEP] [MASK],135
207 202 [SEP] [MASK],207
31 10 [SEP] [MASK],31
33 269 [SEP] [MASK],269
22 218 [SEP] [MASK],218
29 282 [SEP] [MASK],282
244 2 [SEP] [MASK],244
328 215 [SEP] [MASK],328
28 40 [SEP] [MASK],40
114 165 [SEP] [MASK],165
25 174 [SEP] [MASK],174
30 52 [SEP] [MASK],52
234 18 [SEP] [MASK],234
77 313 [SEP] [MASK],313
281 90 [SEP] [MASK],281
29 116 [SEP] [MASK],116
154 208 [SEP] [MASK],208
284 29 [SEP] [MASK],284
120 199 [SEP] [MASK],199
55 227 [SEP] [MASK],227
6 42 [SEP] [MASK],42
209 287 [SEP] [MASK],287
285 142 [SEP] [MASK],285
310 175 [SEP] [MASK],310
315 177 [SEP] [MASK],315
76 276 [SEP] [MASK],276
180 244 [SEP] [MASK],244
338 146 [SEP] [MASK],338
97 286 [SEP] [MASK],286
16 282 [SEP] [MASK],282
304 307 [SEP] [MASK],307
90 123 [SEP] [MASK],123
282 235 [SEP] [MASK],282
294 291 [SEP] [MASK],294
169 98 [SEP] [MASK],169
319 193 [SEP] [MASK],319
235 206 [SEP] [MASK],235
284 294 [SEP] [MASK],294
288 40 [SEP] [MASK],288
133 115 [SEP] [MASK],133
209 248 [SEP] [MASK],248
47 107 [SEP] [MASK],107
259 149 [SEP] [MASK],259
161 186 [SEP] [MASK],186
43 112 [SEP] [MASK],112
115 128 [SEP] [MASK],128
59 156 [SEP] [MASK],156
30 165 [SEP] [MASK],165
48 274 [SEP] [MASK],274
36 194 [SEP] [MASK],194
23 64 [SEP] [MASK],64
76 127 [SEP] [MASK],127
297 36 [SEP] [MASK],297
207 103 [SEP] [MASK],207
17 331 [SEP] [MASK],331
173 336 [SEP] [MASK],336
92 120 [SEP] [MASK],120
94 148 [SEP] [MASK],148
286 27 [SEP] [MASK],286
23 44 [SEP] [MASK],44
222 147 [SEP] [MASK],222
311 243 [SEP] [MASK],311
61 199 [SEP] [MASK],199
201 165 [SEP] [MASK],201
62 337 [SEP] [MASK],337
317 88 [SEP] [MASK],317
261 207 [SEP] [MASK],261
296 149 [SEP] [MASK],296
165 219 [SEP] [MASK],219
122 1 [SEP] [MASK],122
272 162 [SEP] [MASK],272
248 217 [SEP] [MASK],248
36 115 [SEP] [MASK],115
33 329 [SEP] [MASK],329
128 106 [SEP] [MASK],128
330 100 [SEP] [MASK],330
72 240 [SEP] [MASK],240
218 221 [SEP] [MASK],221
285 326 [SEP] [MASK],326
309 200 [SEP] [MASK],309
131 288 [SEP] [MASK],288
244 3 [SEP] [MASK],244
208 14 [SEP] [MASK],208
96 192 [SEP] [MASK],192
204 287 [SEP] [MASK],287
203 125 [SEP] [MASK],203
114 29 [SEP] [MASK],114
68 66 [SEP] [MASK],68
299 132 [SEP] [MASK],299
162 138 [SEP] [MASK],162
167 21 [SEP] [MASK],167
114 75 [SEP] [MASK],114
213 29 [SEP] [MASK],213
215 339 [SEP] [MASK],339
193 57 [SEP] [MASK],193
58 231 [SEP] [MASK],231
24 320 [SEP] [MASK],320
60 286 [SEP] [MASK],286
314 193 [SEP] [MASK],314
304 131 [SEP] [MASK],304
32 147 [SEP] [MASK],147
279 225 [SEP] [MASK],279
155 203 [SEP] [MASK],203
138 172 [SEP] [MASK],172
202 176 [SEP] [MASK],202
301 47 [SEP] [MASK],301
228 231 [SEP] [MASK],231
165 261 [SEP] [MASK],261
197 267 [SEP] [MASK],267
102 316 [SEP] [MASK],316
177 273 [SEP] [MASK],273
107 313 [SEP] [MASK],313
253 149 [SEP] [MASK],253
137 216 [SEP] [MASK],216
293 321 [SEP] [MASK],321
154 24 [SEP] [MASK],154
87 266 [SEP] [MASK],266
30 60 [SEP] [MASK],60
3 189 [SEP] [MASK],189
129 140 [SEP] [MASK],140
256 64 [SEP] [MASK],256
280 201 [SEP] [MASK],280
258 287 [SEP] [MASK],287
329 116 [SEP] [MASK],329
42 69 [SEP] [MASK],69
101 304 [SEP] [MASK],304
24 321 [SEP] [MASK],321
240 119 [SEP] [MASK],240
216 316 [SEP] [MASK],316
43 261 [SEP] [MASK],261
89 73 [SEP] [MASK],89
98 84 [SEP] [MASK],98
329 206 [SEP] [MASK],329
12 141 [SEP] [MASK],141
174 187 [SEP] [MASK],187
276 231 [SEP] [MASK],276
246 155 [SEP] [MASK],246
334 324 [SEP] [MASK],334
116 314 [SEP] [MASK],314
33 237 [SEP] [MASK],237
40 16 [SEP] [MASK],40
324 36 [SEP] [MASK],324
292 168 [SEP] [MASK],292
337 255 [SEP] [MASK],337
14 191 [SEP] [MASK],191
301 220 [SEP] [MASK],301
335 308 [SEP] [MASK],335
136 27 [SEP] [MASK],136
211 116 [SEP] [MASK],211
306 254 [SEP] [MASK],306
304 88 [SEP] [MASK],304
16 29 [SEP] [MASK],29
42 8 [SEP] [MASK],42
336 274 [SEP] [MASK],336
215 205 [SEP] [MASK],215
77 226 [SEP] [MASK],226
176 6 [SEP] [MASK],176
19 236 [SEP] [MASK],236
55 210 [SEP] [MASK],210
50 57 [SEP] [MASK],57
99 224 [SEP] [MASK],224
38 234 [SEP] [MASK],234
87 227 [SEP] [MASK],227
22 257 [SEP] [MASK],257
40 49 [SEP] [MASK],49
205 4 [SEP] [MASK],205
95 330 [SEP] [MASK],330
306 45 [SEP] [MASK],306
197 112 [SEP] [MASK],197
8 122 [SEP] [MASK],122
194 186 [SEP] [MASK],194
222 211 [SEP] [MASK],222
323 21 [SEP] [MASK],323
1 49 [SEP] [MASK],49
56 38 [SEP] [MASK],56
102 1 [SEP] [MASK],102
66 103 [SEP] [MASK],103
5 150 [SEP] [MASK],150
103 147 [SEP] [MASK],147
331 123 [SEP] [MASK],331
181 256 [SEP] [MASK],256
67 213 [SEP] [MASK],213
37 265 [SEP] [MASK],265
77 295 [SEP] [MASK],295
30 218 [SEP] [MASK],218
132 322 [SEP] [MASK],322
26 23 [SEP] [MASK],26
285 10 [SEP] [MASK],285
175 3 [SEP] [MASK],175
19 108 [SEP] [MASK],108
187 28 [SEP] [MASK],187
2 243 [SEP] [MASK],243
118 271 [SEP] [MASK],271
176 8 [SEP] [MASK],176
92 58 [SEP] [MASK],92
144 158 [SEP] [MASK],158
113 78 [SEP] [MASK],113
328 227 [SEP] [MASK],328
317 136 [SEP] [MASK],317
110 235 [SEP] [MASK],235
64 289 [SEP] [MASK],289
26 272 [SEP] [MASK],272
61 130 [SEP] [MASK],130
262 301 [SEP] [MASK],301
271 60 [SEP] [MASK],271
41 3 [SEP] [MASK],41
238 187 [SEP] [MASK],238
9 13 [SEP] [MASK],13
151 243 [SEP] [MASK],243
262 134 [SEP] [MASK],262
91 258 [SEP] [MASK],258
286 44 [SEP] [MASK],286
335 129 [SEP] [MASK],335
296 284 [SEP] [MASK],296
296 147 [SEP] [MASK],296
300 78 [SEP] [MASK],300
305 258 [SEP] [MASK],305
286 146 [SEP] [MASK],286
243 222 [SEP] [MASK],243
176 55 [SEP] [MASK],176
241 131 [SEP] [MASK],241
34 252 [SEP] [MASK],252
233 256 [SEP] [MASK],256
29 115 [SEP] [MASK],115
58 237 [SEP] [MASK],237
18 170 [SEP] [MASK],170
217 213 [SEP] [MASK],217
41 5 [SEP] [MASK],41
242 278 [SEP] [MASK],278
131 144 [SEP] [MASK],144
312 304 [SEP] [MASK],312
244 109 [SEP] [MASK],244
98 231 [SEP] [MASK],231
88 74 [SEP] [MASK],88
7 310 [SEP] [MASK],310
133 121 [SEP] [MASK],133
9 36 [SEP] [MASK],36
160 75 [SEP] [MASK],160
76 69 [SEP] [MASK],76
54 93 [SEP] [MASK],93
134 300 [SEP] [MASK],300
142 133 [SEP] [MASK],142
223 60 [SEP] [MASK],223
329 204 [SEP] [MASK],329
130 84 [SEP] [MASK],130
248 224 [SEP] [MASK],248
221 283 [SEP] [MASK],283
164 17 [SEP] [MASK],164
254 213 [SEP] [MASK],254
77 300 [SEP] [MASK],300
295 145 [SEP] [MASK],295
266 146 [SEP] [MASK],266
315 327 [SEP] [MASK],327
62 286 [SEP] [MASK],286
175 24 [SEP] [MASK],175
188 158 [SEP] [MASK],188
167 197 [SEP] [MASK],197
199 298 [SEP] [MASK],298
74 196 [SEP] [MASK],196
191 208 [SEP] [MASK],208
56 294 [SEP] [MASK],294
75 223 [SEP] [MASK],223
232 287 [SEP] [MASK],287
265 48 [SEP] [MASK],265
264 256 [SEP] [MASK],264
142 102 [SEP] [MASK],142
333 317 [SEP] [MASK],333
201 217 [SEP] [MASK],217
29 192 [SEP] [MASK],192
42 313 [SEP] [MASK],313
114 189 [SEP] [MASK],189
31 258 [SEP] [MASK],258
246 247 [SEP] [MASK],247
54 299 [SEP] [MASK],299
99 251 [SEP] [MASK],251
24 63 [SEP] [MASK],63
327 182 [SEP] [MASK],327
134 249 [SEP] [MASK],249
94 63 [SEP] [MASK],94
269 200 [SEP] [MASK],269
9 317 [SEP] [MASK],317
178 176 [SEP] [MASK],178
188 13 [SEP] [MASK],188
30 41 [SEP] [MASK],41
119 151 [SEP] [MASK],151
210 207 [SEP] [MASK],210
317 45 [SEP] [MASK],317
76 100 [SEP] [MASK],100
216 209 [SEP] [MASK],216
16 277 [SEP] [MASK],277
40 150 [SEP] [MASK],150
243 200 [SEP] [MASK],243
50 309 [SEP] [MASK],309
152 87 [SEP] [MASK],152
47 129 [SEP] [MASK],129
156 309 [SEP] [MASK],309
214 133 [SEP] [MASK],214
90 203 [SEP] [MASK],203
130 259 [SEP] [MASK],259
118 45 [SEP] [MASK],118
115 257 [SEP] [MASK],257
260 205 [SEP] [MASK],260
297 137 [SEP] [MASK],297
17 166 [SEP] [MASK],166
324 317 [SEP] [MASK],324
122 309 [SEP] [MASK],309
117 198 [SEP] [MASK],198
305 7 [SEP] [MASK],305
292 243 [SEP] [MASK],292
276 150 [SEP] [MASK],276
219 289 [SEP] [MASK],289
223 321 [SEP] [MASK],321
25 331 [SEP] [MASK],331
258 177 [SEP] [MASK],258
225 63 [SEP] [MASK],225
319 212 [SEP] [MASK],319
314 36 [SEP] [MASK],314
249 149 [SEP] [MASK],249
260 281 [SEP] [MASK],281
213 339 [SEP] [MASK],339
160 9 [SEP] [MASK],160
123 141 [SEP] [MASK],141
155 259 [SEP] [MASK],259
279 68 [SEP] [MASK],279
183 11 [SEP] [MASK],183
63 169 [SEP] [MASK],169
196 99 [SEP] [MASK],196
148 133 [SEP] [MASK],148
87 179 [SEP] [MASK],179
253 184 [SEP] [MASK],253
54 306 [SEP] [MASK],306
205 113 [SEP] [MASK],205
232 113 [SEP] [MASK],232
121 288 [SEP] [MASK],288
104 277 [SEP] [MASK],277
6 90 [SEP] [MASK],90
96 160 [SEP] [MASK],160
137 268 [SEP] [MASK],268
265 159 [SEP] [MASK],265
38 6 [SEP] [MASK],38
176 251 [SEP] [MASK],251
63 287 [SEP] [MASK],287
188 112 [SEP] [MASK],188
249 88 [SEP] [MASK],249
75 65 [SEP] [MASK],75
256 9 [SEP] [MASK],256
91 325 [SEP] [MASK],325
234 124 [SEP] [MASK],234
134 330 [SEP] [MASK],330
260 94 [SEP] [MASK],260
69 67 [SEP] [MASK],69
259 23 [SEP] [MASK],259
220 330 [SEP] [MASK],330
15 49 [SEP] [MASK],49
48 95 [SEP] [MASK],95
2 309 [SEP] [MASK],309
255 137 [SEP] [MASK],255
173 62 [SEP] [MASK],173
172 148 [SEP] [MASK],172
121 167 [SEP] [MASK],167
293 255 [SEP] [MASK],293
330 225 [SEP] [MASK],330
171 78 [SEP] [MASK],171
311 146 [SEP] [MASK],311
73 257 [SEP] [MASK],257
118 328 [SEP] [MASK],328
194 67 [SEP] [MASK],194
201 19 [SEP] [MASK],201
45 250 [SEP] [MASK],250
42 3 [SEP] [MASK],42
276 259 [SEP] [MASK],276
246 252 [SEP] [MASK],252
181 35 [SEP] [MASK],181
329 250 [SEP] [MASK],329
115 250 [SEP] [MASK],250
84 39 [SEP] [MASK],84
298 276 [SEP] [MASK],298
87 5 [SEP] [MASK],87
149 28 [SEP] [MASK],149
318 3 [SEP] [MASK],318
315 339 [SEP] [MASK],339
72 135 [SEP] [MASK],135
290 179 [SEP] [MASK],290
195 193 [SEP] [MASK],195
191 177 [SEP] [MASK],191
329 22 [SEP] [MASK],329
186 200 [SEP] [MASK],200
29 140 [SEP] [MASK],140
322 46 [SEP] [MASK],322
133 190 [SEP] [MASK],190
300 196 [SEP] [MASK],300
58 253 [SEP] [MASK],253
75 226 [SEP] [MASK],226
79 232 [SEP] [MASK],232
104 87 [SEP] [MASK],104
37 50 [SEP] [MASK],50
38 224 [SEP] [MASK],224
327 147 [SEP] [MASK],327
210 292 [SEP] [MASK],292
114 135 [SEP] [MASK],135
90 206 [SEP] [MASK],206
326 45 [SEP] [MASK],326
171 282 [SEP] [MASK],282
108 210 [SEP] [MASK],210
112 221 [SEP] [MASK],221
253 210 [SEP] [MASK],253
158 135 [SEP] [MASK],158
264 302 [SEP] [MASK],302
230 299 [SEP] [MASK],299
123 61 [SEP] [MASK],123
37 268 [SEP] [MASK],268
55 266 [SEP] [MASK],266
195 226 [SEP] [MASK],226
294 35 [SEP] [MASK],294
282 298 [SEP] [MASK],298
176 104 [SEP] [MASK],176
280 171 [SEP] [MASK],280
97 109 [SEP] [MASK],109
269 89 [SEP] [MASK],269
157 93 [SEP] [MASK],157
163 262 [SEP] [MASK],262
113 171 [SEP] [MASK],171
102 255 [SEP] [MASK],255
335 38 [SEP] [MASK],335
244 153 [SEP] [MASK],244
221 135 [SEP] [MASK],221
326 132 [SEP] [MASK],326
200 306 [SEP] [MASK],306
40 14 [SEP] [MASK],40
175 22 [SEP] [MASK],175
47 231 [SEP] [MASK],231
292 127 [SEP] [MASK],292
196 25 [SEP] [MASK],196
274 66 [SEP] [MASK],274
26 155 [SEP] [MASK],155
263 1 [SEP] [MASK],263
67 41 [SEP] [MASK],67
50 85 [SEP] [MASK],85
271 97 [SEP] [MASK],271
45 30 [SEP] [MASK],45
336 289 [SEP] [MASK],336
340 61 [SEP] [MASK],340
235 272 [SEP] [MASK],272
174 132 [SEP] [MASK],174
21 69 [SEP] [MASK],69
115 205 [SEP] [MASK],205
210 8 [SEP] [MASK],210
271 316 [SEP] [MASK],316
264 40 [SEP] [MASK],264
255 81 [SEP] [MASK],255
299 188 [SEP] [MASK],299
97 190 [SEP] [MASK],190
243 192 [SEP] [MASK],243
273 86 [SEP] [MASK],273
90 204 [SEP] [MASK],204
260 281 [SEP] [MASK],281
12 123 [SEP] [MASK],123
44 307 [SEP] [MASK],307
295 256 [SEP] [MASK],295
229 261 [SEP] [MASK],261
32 242 [SEP] [MASK],242
308 264 [SEP] [MASK],308
100 155 [SEP] [MASK],155
295 64 [SEP] [MASK],295
66 182 [SEP] [MASK],182
106 251 [SEP] [MASK],251
37 146 [SEP] [MASK],146
196 292 [SEP] [MASK],292
234 270 [SEP] [MASK],270
198 51 [SEP] [MASK],198
23 110 [SEP] [MASK],110
3 287 [SEP] [MASK],287
296 328 [SEP] [MASK],328
78 175 [SEP] [MASK],175
246 261 [SEP] [MASK],261
55 285 [SEP] [MASK],285
252 331 [SEP] [MASK],331
118 1 [SEP] [MASK],118
190 89 [SEP] [MASK],190
123 73 [SEP] [MASK],123
32 155 [SEP] [MASK],155
191 139 [SEP] [MASK],191
262 218 [SEP] [MASK],262
100 221 [SEP] [MASK],221
141 47 [SEP] [MASK],141
291 23 [SEP] [MASK],291
254 271 [SEP] [MASK],271
180 76 [SEP] [MASK],180
274 235 [SEP] [MASK],274
69 71 [SEP] [MASK],71
294 89 [SEP] [MASK],294
330 138 [SEP] [MASK],330
336 189 [SEP] [MASK],336
258 81 [SEP] [MASK],258
282 294 [SEP] [MASK],294
144 283 [SEP] [MASK],283
182 232 [SEP] [MASK],232
336 118 [SEP] [MASK],336
41 188 [SEP] [MASK],188
92 192 [SEP] [MASK],192
175 112 [SEP] [MASK],175
115 128 [SEP] [MASK],128
158 13 [SEP] [MASK],158
146 172 [SEP] [MASK],172
51 324 [SEP] [MASK],324
114 270 [SEP] [MASK],270
106 108 [SEP] [MASK],108
108 88 [SEP] [MASK],108
272 275 [SEP] [MASK],275
144 170 [SEP] [MASK],170
72 286 [SEP] [MASK],286
133 36 [SEP] [MASK],133
278 256 [SEP] [MASK],278
149 129 [SEP] [MASK],149
48 234 [SEP] [MASK],234
234 251 [SEP] [MASK],251
59 92 [SEP] [MASK],92
85 36 [SEP] [MASK],85
51 307 [SEP] [MASK],307
293 65 [SEP] [MASK],293
166 311 [SEP] [MASK],311
260 145 [SEP] [MASK],260
257 225 [SEP] [MASK],257
335 94 [SEP] [MASK],335
172 6 [SEP] [MASK],172
202 158 [SEP] [MASK],202
72 149 [SEP] [MASK],149
145 278 [SEP] [MASK],278
300 13 [SEP] [MASK],300
93 6 [SEP] [MASK],93
78 181 [SEP] [MASK],181
126 176 [SEP] [MASK],176
195 108 [SEP] [MASK],195
264 143 [SEP] [MASK],264
106 104 [SEP] [MASK],106
279 149 [SEP] [MASK],279
197 186 [SEP] [MASK],197
328 315 [SEP] [MASK],328
76 165 [SEP] [MASK],165
303 35 [SEP] [MASK],303
55 310 [SEP] [MASK],310
158 311 [SEP] [MASK],311
321 169 [SEP] [MASK],321
178 226 [SEP] [MASK],226
189 316 [SEP] [MASK],316
68 165 [SEP] [MASK],165
5 32 [SEP] [MASK],32
256 202 [SEP] [MASK],256
179 232 [SEP] [MASK],232
285 20 [SEP] [MASK],285
132 14 [SEP] [MASK],132
275 208 [SEP] [MASK],275
320 305 [SEP] [MASK],320
124 311 [SEP] [MASK],311
164 33 [SEP] [MASK],164
206 15 [SEP] [MASK],206
128 61 [SEP] [MASK],128
131 18 [SEP] [MASK],131
247 174 [SEP] [MASK],247
150 176 [SEP] [MASK],176
173 278 [SEP] [MASK],278
174 194 [SEP] [MASK],194
50 169 [SEP] [MASK],169
200 108 [SEP] [MASK],200
253 195 [SEP] [MASK],253
216 329 [SEP] [MASK],329
198 99 [SEP] [MASK],198
33 183 [SEP] [MASK],183
67 159 [SEP] [MASK],159
238 330 [SEP] [MASK],330
284 230 [SEP] [MASK],284
41 157 [SEP] [MASK],157
253 330 [SEP] [MASK],330
134 141 [SEP] [MASK],141
20 141 [SEP] [MASK],141
209 22 [SEP] [MASK],209
55 219 [SEP] [MASK],219
254 214 [SEP] [MASK],254
221 81 [SEP] [MASK],221
85 270 [SEP] [MASK],270
14 274 [SEP] [MASK],274
124 90 [SEP] [MASK],124
69 105 [SEP] [MASK],105
85 33 [SEP] [MASK],85
197 192 [SEP] [MASK],197
333 122 [SEP] [MASK],333
131 226 [SEP] [MASK],226
116 261 [SEP] [MASK],261
92 252 [SEP] [MASK],252
216 245 [SEP] [MASK],245
205 218 [SEP] [MASK],218
267 227 [SEP] [MASK],267
59 54 [SEP] [MASK],59
50 141 [SEP] [MASK],141
226 114 [SEP] [MASK],226
11 122 [SEP] [MASK],122
190 320 [SEP] [MASK],320
111 91 [SEP] [MASK],111
302 179 [SEP] [MASK],302
14 94 [SEP] [MASK],94
306 190 [SEP] [MASK],306
307 63 [SEP] [MASK],307
136 7 [SEP] [MASK],136
264 326 [SEP] [MASK],326
139 148 [SEP] [MASK],148
292 179 [SEP] [MASK],292
333 6 [SEP] [MASK],333
124 13 [SEP] [MASK],124
55 109 [SEP] [MASK],109
94 261 [SEP] [MASK],261
94 134 [SEP] [MASK],134
81 142 [SEP] [MASK],142
125 273 [SEP] [MASK],273
139 182 [SEP] [MASK],182
121 340 [SEP] [MASK],340
317 113 [SEP] [MASK],317
131 308 [SEP] [MASK],308
31 237 [SEP] [MASK],237
30 271 [SEP] [MASK],271
245 191 [SEP] [MASK],245
76 51 [SEP] [MASK],76
145 34 [SEP] [MASK],145
107 315 [SEP] [MASK],315
303 50 [SEP] [MASK],303
322 20 [SEP] [MASK],322
191 74 [SEP] [MASK],191
4 256 [SEP] [MASK],256
202 120 [SEP] [MASK],202
145 308 [SEP] [MASK],308
63 132 [SEP] [MASK],132
249 152 [SEP] [MASK],249
97 187 [SEP] [MASK],187
272 143 [SEP] [MASK],272
138 278 [SEP] [MASK],278
181 333 [SEP] [MASK],333
293 339 [SEP] [MASK],339
201 35 [SEP] [MASK],201
173 44 [SEP] [MASK],173
10 73 [SEP] [MASK],73
247 143 [SEP] [MASK],247
138 254 [SEP] [MASK],254
266 224 [SEP] [MASK],266
83 233 [SEP] [MASK],233
217 310 [SEP] [MASK],310
256 182 [SEP] [MASK],256
133 305 [SEP] [MASK],305
47 334 [SEP] [MASK],334
233 297 [SEP] [MASK],297
280 180 [SEP] [MASK],280
66 166 [SEP] [MASK],166
305 259 [SEP] [MASK],305
156 209 [SEP] [MASK],209
313 225 [SEP] [MASK],313
47 333 [SEP] [MASK],333
292 258 [SEP] [MASK],292
47 155 [SEP] [MASK],155
270 324 [SEP] [MASK],324
308 277 [SEP] [MASK],308
74 278 [SEP] [MASK],278
132 47 [SEP] [MASK],132
95 155 [SEP] [MASK],155
