text,labels
247 335 94 [SEP] [MASK] [MASK],335 247
298 191 224 [SEP] [MASK] [MASK],298 224
337 130 152 [SEP] [MASK] [MASK],337 152
295 263 134 [SEP] [MASK] [MASK],295 263
117 7 287 [SEP] [MASK] [MASK],287 117
243 107 302 [SEP] [MASK] [MASK],302 243
300 266 259 [SEP] [MASK] [MASK],300 266
205 311 283 [SEP] [MASK] [MASK],311 283
93 149 24 [SEP] [MASK] [MASK],149 93
138 104 23 [SEP] [MASK] [MASK],138 104
52 29 312 [SEP] [MASK] [MASK],312 52
129 230 119 [SEP] [MASK] [MASK],230 129
101 75 200 [SEP] [MASK] [MASK],200 101
206 172 171 [SEP] [MASK] [MASK],206 172
308 291 68 [SEP] [MASK] [MASK],308 291
186 274 196 [SEP] [MASK] [MASK],274 196
167 248 154 [SEP] [MASK] [MASK],248 167
160 133 41 [SEP] [MASK] [MASK],160 133
291 260 30 [SEP] [MASK] [MASK],291 260
317 283 223 [SEP] [MASK] [MASK],317 283
260 126 145 [SEP] [MASK] [MASK],260 145
265 92 157 [SEP] [MASK] [MASK],265 157
173 13 255 [SEP] [MASK] [MASK],255 173
320 246 194 [SEP] [MASK] [MASK],320 246
50 194 155 [SEP] [MASK] [MASK],194 155
13 266 170 [SEP] [MASK] [MASK],266 170
250 41 160 [SEP] [MASK] [MASK],250 160
152 41 336 [SEP] [MASK] [MASK],336 152
228 136 241 [SEP] [MASK] [MASK],241 228
224 336 12 [SEP] [MASK] [MASK],336 224
129 147 175 [SEP] [MASK] [MASK],175 147
213 184 204 [SEP] [MASK] [MASK],213 204
177 338 70 [SEP] [MASK] [MASK],338 177
35 42 1 [SEP] [MASK] [MASK],42 35
283 63 286 [SEP] [MASK] [MASK],286 283
180 88 337 [SEP] [MASK] [MASK],337 180
211 164 265 [SEP] [MASK] [MASK],265 211
110 133 302 [SEP] [MASK] [MASK],302 133
281 21 290 [SEP] [MASK] [MASK],290 281
254 328 210 [SEP] [MASK] [MASK],328 254
163 55 341 [SEP] [MASK] [MASK],341 163
149 234 339 [SEP] [MASK] [MASK],339 234
240 244 123 [SEP] [MASK] [MASK],244 240
179 240 295 [SEP] [MASK] [MASK],295 240
41 329 194 [SEP] [MASK] [MASK],329 194
243 188 328 [SEP] [MASK] [MASK],328 243
22 110 49 [SEP] [MASK] [MASK],110 49
228 29 200 [SEP] [MASK] [MASK],228 200
1 261 66 [SEP] [MASK] [MASK],261 66
246 177 289 [SEP] [MASK] [MASK],289 246
290 236 334 [SEP] [MASK] [MASK],334 290
10 25 127 [SEP] [MASK] [MASK],127 25
222 169 70 [SEP] [MASK] [MASK],222 169
95 211 179 [SEP] [MASK] [MASK],211 179
82 95 88 [SEP] [MASK] [MASK],95 88
79 156 202 [SEP] [MASK] [MASK],202 156
312 321 144 [SEP] [MASK] [MASK],321 312
325 333 198 [SEP] [MASK] [MASK],333 325
260 194 186 [SEP] [MASK] [MASK],260 194
151 341 257 [SEP] [MASK] [MASK],341 257
267 7 151 [SEP] [MASK] [MASK],267 151
209 163 187 [SEP] [MASK] [MASK],209 187
255 238 269 [SEP] [MASK] [MASK],269 255
320 312 52 [SEP] [MASK] [MASK],320 312
226 333 90 [SEP] [MASK] [MASK],333 226
184 135 242 [SEP] [MASK] [MASK],242 184
273 261 182 [SEP] [MASK] [MASK],273 261
308 99 30 [SEP] [MASK] [MASK],308 99
326 36 61 [SEP] [MASK] [MASK],326 61
34 243 51 [SEP] [MASK] [MASK],243 51
253 320 136 [SEP] [MASK] [MASK],320 253
194 23 108 [SEP] [MASK] [MASK],194 108
310 64 296 [SEP] [MASK] [MASK],310 296
280 92 211 [SEP] [MASK] [MASK],280 211
220 49 122 [SEP] [MASK] [MASK],220 122
146 41 165 [SEP] [MASK] [MASK],165 146
69 303 161 [SEP] [MASK] [MASK],303 161
148 31 134 [SEP] [MASK] [MASK],148 134
114 330 211 [SEP] [MASK] [MASK],330 211
146 2 257 [SEP] [MASK] [MASK],257 146
115 77 163 [SEP] [MASK] [MASK],163 115
103 92 295 [SEP] [MASK] [MASK],295 103
82 263 303 [SEP] [MASK] [MASK],303 263
322 12 123 [SEP] [MASK] [MASK],322 123
87 135 38 [SEP] [MASK] [MASK],135 87
79 36 239 [SEP] [MASK] [MASK],239 79
294 246 173 [SEP] [MASK] [MASK],294 246
30 338 301 [SEP] [MASK] [MASK],338 301
288 333 41 [SEP] [MASK] [MASK],333 288
299 44 106 [SEP] [MASK] [MASK],299 106
76 145 38 [SEP] [MASK] [MASK],145 76
329 286 142 [SEP] [MASK] [MASK],329 286
87 152 8 [SEP] [MASK] [MASK],152 87
311 219 46 [SEP] [MASK] [MASK],311 219
110 76 104 [SEP] [MASK] [MASK],110 104
172 250 23 [SEP] [MASK] [MASK],250 172
293 61 43 [SEP] [MASK] [MASK],293 61
336 250 157 [SEP] [MASK] [MASK],336 250
253 335 298 [SEP] [MASK] [MASK],335 298
247 228 329 [SEP] [MASK] [MASK],329 247
332 218 67 [SEP] [MASK] [MASK],332 218
161 329 186 [SEP] [MASK] [MASK],329 186
278 123 137 [SEP] [MASK] [MASK],278 137
223 203 75 [SEP] [MASK] [MASK],223 203
186 241 74 [SEP] [MASK] [MASK],241 186
48 70 26 [SEP] [MASK] [MASK],70 48
47 332 305 [SEP] [MASK] [MASK],332 305
35 341 298 [SEP] [MASK] [MASK],341 298
153 227 290 [SEP] [MASK] [MASK],290 227
77 206 198 [SEP] [MASK] [MASK],206 198
338 263 336 [SEP] [MASK] [MASK],338 336
319 167 304 [SEP] [MASK] [MASK],319 304
176 77 129 [SEP] [MASK] [MASK],176 129
339 341 262 [SEP] [MASK] [MASK],341 339
196 225 206 [SEP] [MASK] [MASK],225 206
305 69 334 [SEP] [MASK] [MASK],334 305
103 181 333 [SEP] [MASK] [MASK],333 181
69 75 298 [SEP] [MASK] [MASK],298 75
218 324 53 [SEP] [MASK] [MASK],324 218
290 184 151 [SEP] [MASK] [MASK],290 184
40 126 84 [SEP] [MASK] [MASK],126 84
322 285 58 [SEP] [MASK] [MASK],322 285
166 57 235 [SEP] [MASK] [MASK],235 166
88 41 125 [SEP] [MASK] [MASK],125 88
97 302 124 [SEP] [MASK] [MASK],302 124
71 95 132 [SEP] [MASK] [MASK],132 95
197 24 257 [SEP] [MASK] [MASK],257 197
54 162 310 [SEP] [MASK] [MASK],310 162
144 173 317 [SEP] [MASK] [MASK],317 173
288 252 220 [SEP] [MASK] [MASK],288 252
179 234 315 [SEP] [MASK] [MASK],315 234
283 200 341 [SEP] [MASK] [MASK],341 283
188 87 323 [SEP] [MASK] [MASK],323 188
27 163 144 [SEP] [MASK] [MASK],163 144
167 223 116 [SEP] [MASK] [MASK],223 167
296 220 288 [SEP] [MASK] [MASK],296 288
318 312 2 [SEP] [MASK] [MASK],318 312
14 309 51 [SEP] [MASK] [MASK],309 51
35 212 280 [SEP] [MASK] [MASK],280 212
37 69 240 [SEP] [MASK] [MASK],240 69
172 338 146 [SEP] [MASK] [MASK],338 172
54 339 112 [SEP] [MASK] [MASK],339 112
32 29 157 [SEP] [MASK] [MASK],157 32
211 132 336 [SEP] [MASK] [MASK],336 211
233 163 168 [SEP] [MASK] [MASK],233 168
81 184 321 [SEP] [MASK] [MASK],321 184
22 123 193 [SEP] [MASK] [MASK],193 123
86 93 74 [SEP] [MASK] [MASK],93 86
106 129 334 [SEP] [MASK] [MASK],334 129
152 182 252 [SEP] [MASK] [MASK],252 182
191 152 181 [SEP] [MASK] [MASK],191 181
96 37 201 [SEP] [MASK] [MASK],201 96
106 31 270 [SEP] [MASK] [MASK],270 106
158 8 316 [SEP] [MASK] [MASK],316 158
298 15 255 [SEP] [MASK] [MASK],298 255
62 291 316 [SEP] [MASK] [MASK],316 291
242 57 217 [SEP] [MASK] [MASK],242 217
146 8 211 [SEP] [MASK] [MASK],211 146
14 310 316 [SEP] [MASK] [MASK],316 310
39 205 74 [SEP] [MASK] [MASK],205 74
338 60 77 [SEP] [MASK] [MASK],338 77
196 238 217 [SEP] [MASK] [MASK],238 217
179 67 53 [SEP] [MASK] [MASK],179 67
303 323 324 [SEP] [MASK] [MASK],324 323
223 232 230 [SEP] [MASK] [MASK],232 230
316 319 73 [SEP] [MASK] [MASK],319 316
14 68 69 [SEP] [MASK] [MASK],69 68
30 164 27 [SEP] [MASK] [MASK],164 30
49 21 238 [SEP] [MASK] [MASK],238 49
219 146 242 [SEP] [MASK] [MASK],242 219
291 288 148 [SEP] [MASK] [MASK],291 288
49 88 336 [SEP] [MASK] [MASK],336 88
73 328 303 [SEP] [MASK] [MASK],328 303
291 7 24 [SEP] [MASK] [MASK],291 24
60 10 293 [SEP] [MASK] [MASK],293 60
31 87 218 [SEP] [MASK] [MASK],218 87
71 272 334 [SEP] [MASK] [MASK],334 272
17 289 116 [SEP] [MASK] [MASK],289 116
198 224 209 [SEP] [MASK] [MASK],224 209
200 235 120 [SEP] [MASK] [MASK],235 200
276 150 307 [SEP] [MASK] [MASK],307 276
292 148 96 [SEP] [MASK] [MASK],292 148
117 39 134 [SEP] [MASK] [MASK],134 117
11 193 19 [SEP] [MASK] [MASK],193 19
305 92 70 [SEP] [MASK] [MASK],305 92
11 75 290 [SEP] [MASK] [MASK],290 75
330 92 73 [SEP] [MASK] [MASK],330 92
202 74 14 [SEP] [MASK] [MASK],202 74
7 102 228 [SEP] [MASK] [MASK],228 102
192 226 288 [SEP] [MASK] [MASK],288 226
28 31 41 [SEP] [MASK] [MASK],41 31
2 9 225 [SEP] [MASK] [MASK],225 9
102 61 9 [SEP] [MASK] [MASK],102 61
277 225 291 [SEP] [MASK] [MASK],291 277
330 287 152 [SEP] [MASK] [MASK],330 287
290 29 209 [SEP] [MASK] [MASK],290 209
37 233 68 [SEP] [MASK] [MASK],233 68
241 283 147 [SEP] [MASK] [MASK],283 241
313 152 185 [SEP] [MASK] [MASK],313 185
329 42 173 [SEP] [MASK] [MASK],329 173
218 329 238 [SEP] [MASK] [MASK],329 238
20 73 270 [SEP] [MASK] [MASK],270 73
237 335 62 [SEP] [MASK] [MASK],335 237
3 15 157 [SEP] [MASK] [MASK],157 15
133 107 193 [SEP] [MASK] [MASK],193 133
179 46 102 [SEP] [MASK] [MASK],179 102
172 72 269 [SEP] [MASK] [MASK],269 172
122 290 124 [SEP] [MASK] [MASK],290 124
306 71 59 [SEP] [MASK] [MASK],306 71
318 206 211 [SEP] [MASK] [MASK],318 211
181 249 142 [SEP] [MASK] [MASK],249 181
187 92 131 [SEP] [MASK] [MASK],187 131
53 43 332 [SEP] [MASK] [MASK],332 53
119 313 92 [SEP] [MASK] [MASK],313 119
236 314 41 [SEP] [MASK] [MASK],314 236
264 1 108 [SEP] [MASK] [MASK],264 108
207 229 326 [SEP] [MASK] [MASK],326 229
70 185 313 [SEP] [MASK] [MASK],313 185
257 59 19 [SEP] [MASK] [MASK],257 59
295 93 73 [SEP] [MASK] [MASK],295 93
150 75 169 [SEP] [MASK] [MASK],169 150
340 217 172 [SEP] [MASK] [MASK],340 217
210 50 1 [SEP] [MASK] [MASK],210 50
48 124 147 [SEP] [MASK] [MASK],147 124
18 278 214 [SEP] [MASK] [MASK],278 214
236 341 241 [SEP] [MASK] [MASK],341 241
36 177 310 [SEP] [MASK] [MASK],310 177
285 110 42 [SEP] [MASK] [MASK],285 110
98 5 325 [SEP] [MASK] [MASK],325 98
341 45 292 [SEP] [MASK] [MASK],341 292
93 33 3 [SEP] [MASK] [MASK],93 33
303 278 213 [SEP] [MASK] [MASK],303 278
9 283 142 [SEP] [MASK] [MASK],283 142
269 67 325 [SEP] [MASK] [MASK],325 269
305 259 224 [SEP] [MASK] [MASK],305 259
11 150 143 [SEP] [MASK] [MASK],150 143
164 307 100 [SEP] [MASK] [MASK],307 164
182 247 117 [SEP] [MASK] [MASK],247 182
231 263 225 [SEP] [MASK] [MASK],263 231
254 207 10 [SEP] [MASK] [MASK],254 207
28 67 16 [SEP] [MASK] [MASK],67 28
84 195 302 [SEP] [MASK] [MASK],302 195
7 130 319 [SEP] [MASK] [MASK],319 130
159 155 18 [SEP] [MASK] [MASK],159 155
265 129 48 [SEP] [MASK] [MASK],265 129
260 314 160 [SEP] [MASK] [MASK],314 260
51 27 102 [SEP] [MASK] [MASK],102 51
282 50 283 [SEP] [MASK] [MASK],283 282
129 107 45 [SEP] [MASK] [MASK],129 107
216 253 257 [SEP] [MASK] [MASK],257 253
232 245 239 [SEP] [MASK] [MASK],245 239
155 290 131 [SEP] [MASK] [MASK],290 155
107 217 149 [SEP] [MASK] [MASK],217 149
192 69 9 [SEP] [MASK] [MASK],192 69
195 10 283 [SEP] [MASK] [MASK],283 195
224 50 63 [SEP] [MASK] [MASK],224 63
279 48 329 [SEP] [MASK] [MASK],329 279
235 258 316 [SEP] [MASK] [MASK],316 258
150 230 229 [SEP] [MASK] [MASK],230 229
105 284 205 [SEP] [MASK] [MASK],284 205
29 315 57 [SEP] [MASK] [MASK],315 57
256 39 216 [SEP] [MASK] [MASK],256 216
245 111 94 [SEP] [MASK] [MASK],245 111
36 136 300 [SEP] [MASK] [MASK],300 136
200 339 279 [SEP] [MASK] [MASK],339 279
170 138 295 [SEP] [MASK] [MASK],295 170
246 177 80 [SEP] [MASK] [MASK],246 177
29 94 309 [SEP] [MASK] [MASK],309 94
293 334 262 [SEP] [MASK] [MASK],334 293
30 221 159 [SEP] [MASK] [MASK],221 159
275 206 101 [SEP] [MASK] [MASK],275 206
311 47 104 [SEP] [MASK] [MASK],311 104
108 44 62 [SEP] [MASK] [MASK],108 62
215 95 78 [SEP] [MASK] [MASK],215 95
83 160 124 [SEP] [MASK] [MASK],160 124
320 90 219 [SEP] [MASK] [MASK],320 219
257 337 180 [SEP] [MASK] [MASK],337 257
119 65 153 [SEP] [MASK] [MASK],153 119
155 188 4 [SEP] [MASK] [MASK],188 155
119 96 27 [SEP] [MASK] [MASK],119 96
257 171 216 [SEP] [MASK] [MASK],257 216
291 324 158 [SEP] [MASK] [MASK],324 291
170 303 289 [SEP] [MASK] [MASK],303 289
246 153 149 [SEP] [MASK] [MASK],246 153
108 226 65 [SEP] [MASK] [MASK],226 108
193 157 293 [SEP] [MASK] [MASK],293 193
314 22 4 [SEP] [MASK] [MASK],314 22
302 245 179 [SEP] [MASK] [MASK],302 245
20 211 100 [SEP] [MASK] [MASK],211 100
15 314 38 [SEP] [MASK] [MASK],314 38
99 307 183 [SEP] [MASK] [MASK],307 183
44 125 184 [SEP] [MASK] [MASK],184 125
106 95 73 [SEP] [MASK] [MASK],106 95
123 267 76 [SEP] [MASK] [MASK],267 123
270 85 209 [SEP] [MASK] [MASK],270 209
264 39 15 [SEP] [MASK] [MASK],264 39
29 75 182 [SEP] [MASK] [MASK],182 75
240 174 204 [SEP] [MASK] [MASK],240 204
33 223 219 [SEP] [MASK] [MASK],223 219
37 223 215 [SEP] [MASK] [MASK],223 215
72 266 8 [SEP] [MASK] [MASK],266 72
143 318 92 [SEP] [MASK] [MASK],318 143
5 62 42 [SEP] [MASK] [MASK],62 42
322 276 45 [SEP] [MASK] [MASK],322 276
145 177 101 [SEP] [MASK] [MASK],177 145
9 12 325 [SEP] [MASK] [MASK],325 12
204 309 229 [SEP] [MASK] [MASK],309 229
317 37 192 [SEP] [MASK] [MASK],317 192
91 94 332 [SEP] [MASK] [MASK],332 94
319 303 154 [SEP] [MASK] [MASK],319 303
282 159 320 [SEP] [MASK] [MASK],320 282
267 276 37 [SEP] [MASK] [MASK],276 267
63 292 296 [SEP] [MASK] [MASK],296 292
152 19 208 [SEP] [MASK] [MASK],208 152
58 160 207 [SEP] [MASK] [MASK],207 160
186 130 44 [SEP] [MASK] [MASK],186 130
130 19 56 [SEP] [MASK] [MASK],130 56
319 310 212 [SEP] [MASK] [MASK],319 310
151 212 158 [SEP] [MASK] [MASK],212 158
10 106 24 [SEP] [MASK] [MASK],106 24
226 329 280 [SEP] [MASK] [MASK],329 280
274 249 95 [SEP] [MASK] [MASK],274 249
303 133 251 [SEP] [MASK] [MASK],303 251
131 138 145 [SEP] [MASK] [MASK],145 138
84 86 329 [SEP] [MASK] [MASK],329 86
222 154 107 [SEP] [MASK] [MASK],222 154
162 8 205 [SEP] [MASK] [MASK],205 162
203 85 106 [SEP] [MASK] [MASK],203 106
79 109 57 [SEP] [MASK] [MASK],109 79
116 200 268 [SEP] [MASK] [MASK],268 200
44 82 145 [SEP] [MASK] [MASK],145 82
300 126 309 [SEP] [MASK] [MASK],309 300
42 331 270 [SEP] [MASK] [MASK],331 270
71 120 288 [SEP] [MASK] [MASK],288 120
172 176 157 [SEP] [MASK] [MASK],176 172
107 123 138 [SEP] [MASK] [MASK],138 123
187 213 159 [SEP] [MASK] [MASK],213 187
89 31 38 [SEP] [MASK] [MASK],89 38
52 77 281 [SEP] [MASK] [MASK],281 77
235 200 227 [SEP] [MASK] [MASK],235 227
180 212 338 [SEP] [MASK] [MASK],338 212
176 257 280 [SEP] [MASK] [MASK],280 257
253 320 139 [SEP] [MASK] [MASK],320 253
57 180 64 [SEP] [MASK] [MASK],180 64
148 165 87 [SEP] [MASK] [MASK],165 148
163 185 86 [SEP] [MASK] [MASK],185 163
72 193 288 [SEP] [MASK] [MASK],288 193
12 318 182 [SEP] [MASK] [MASK],318 182
308 44 241 [SEP] [MASK] [MASK],308 241
165 235 42 [SEP] [MASK] [MASK],235 165
32 119 201 [SEP] [MASK] [MASK],201 119
69 239 159 [SEP] [MASK] [MASK],239 159
210 324 289 [SEP] [MASK] [MASK],324 289
211 60 184 [SEP] [MASK] [MASK],211 184
240 324 78 [SEP] [MASK] [MASK],324 240
209 284 320 [SEP] [MASK] [MASK],320 284
61 55 189 [SEP] [MASK] [MASK],189 61
123 261 305 [SEP] [MASK] [MASK],305 261
152 26 149 [SEP] [MASK] [MASK],152 149
167 188 107 [SEP] [MASK] [MASK],188 167
133 321 317 [SEP] [MASK] [MASK],321 317
314 145 164 [SEP] [MASK] [MASK],314 164
208 299 227 [SEP] [MASK] [MASK],299 227
111 323 270 [SEP] [MASK] [MASK],323 270
205 267 315 [SEP] [MASK] [MASK],315 267
282 298 63 [SEP] [MASK] [MASK],298 282
51 29 71 [SEP] [MASK] [MASK],71 51
254 65 71 [SEP] [MASK] [MASK],254 71
107 189 98 [SEP] [MASK] [MASK],189 107
191 102 186 [SEP] [MASK] [MASK],191 186
44 35 174 [SEP] [MASK] [MASK],174 44
56 321 4 [SEP] [MASK] [MASK],321 56
96 209 57 [SEP] [MASK] [MASK],209 96
160 192 292 [SEP] [MASK] [MASK],292 192
210 299 67 [SEP] [MASK] [MASK],299 210
132 66 219 [SEP] [MASK] [MASK],219 132
120 129 275 [SEP] [MASK] [MASK],275 129
256 14 155 [SEP] [MASK] [MASK],256 155
161 146 57 [SEP] [MASK] [MASK],161 146
100 135 214 [SEP] [MASK] [MASK],214 135
20 89 74 [SEP] [MASK] [MASK],89 74
184 128 87 [SEP] [MASK] [MASK],184 128
326 154 307 [SEP] [MASK] [MASK],326 307
293 294 121 [SEP] [MASK] [MASK],294 293
190 266 76 [SEP] [MASK] [MASK],266 190
323 234 82 [SEP] [MASK] [MASK],323 234
195 128 188 [SEP] [MASK] [MASK],195 188
61 19 226 [SEP] [MASK] [MASK],226 61
286 207 198 [SEP] [MASK] [MASK],286 207
205 256 80 [SEP] [MASK] [MASK],256 205
125 304 36 [SEP] [MASK] [MASK],304 125
196 216 233 [SEP] [MASK] [MASK],233 216
15 311 304 [SEP] [MASK] [MASK],311 304
336 313 245 [SEP] [MASK] [MASK],336 313
122 95 192 [SEP] [MASK] [MASK],192 122
166 102 6 [SEP] [MASK] [MASK],166 102
242 189 280 [SEP] [MASK] [MASK],280 242
110 32 339 [SEP] [MASK] [MASK],339 110
161 169 234 [SEP] [MASK] [MASK],234 169
117 28 5 [SEP] [MASK] [MASK],117 28
313 149 13 [SEP] [MASK] [MASK],313 149
171 340 64 [SEP] [MASK] [MASK],340 171
247 40 313 [SEP] [MASK] [MASK],313 247
127 278 107 [SEP] [MASK] [MASK],278 127
242 131 152 [SEP] [MASK] [MASK],242 152
271 110 112 [SEP] [MASK] [MASK],271 112
125 61 294 [SEP] [MASK] [MASK],294 125
72 160 244 [SEP] [MASK] [MASK],244 160
14 8 242 [SEP] [MASK] [MASK],242 14
86 51 273 [SEP] [MASK] [MASK],273 86
145 138 164 [SEP] [MASK] [MASK],164 145
267 292 311 [SEP] [MASK] [MASK],311 292
336 232 245 [SEP] [MASK] [MASK],336 245
251 109 178 [SEP] [MASK] [MASK],251 178
136 131 201 [SEP] [MASK] [MASK],201 136
128 215 285 [SEP] [MASK] [MASK],285 215
214 180 43 [SEP] [MASK] [MASK],214 180
111 97 148 [SEP] [MASK] [MASK],148 111
76 180 280 [SEP] [MASK] [MASK],280 180
283 294 214 [SEP] [MASK] [MASK],294 283
51 105 211 [SEP] [MASK] [MASK],211 105
46 40 283 [SEP] [MASK] [MASK],283 46
335 275 274 [SEP] [MASK] [MASK],335 275
107 164 20 [SEP] [MASK] [MASK],164 107
112 226 71 [SEP] [MASK] [MASK],226 112
7 185 274 [SEP] [MASK] [MASK],274 185
148 53 152 [SEP] [MASK] [MASK],152 148
50 292 238 [SEP] [MASK] [MASK],292 238
21 244 80 [SEP] [MASK] [MASK],244 80
244 245 6 [SEP] [MASK] [MASK],245 244
233 259 74 [SEP] [MASK] [MASK],259 233
146 157 311 [SEP] [MASK] [MASK],311 157
122 35 278 [SEP] [MASK] [MASK],278 122
335 20 192 [SEP] [MASK] [MASK],335 192
7 309 160 [SEP] [MASK] [MASK],309 160
340 294 280 [SEP] [MASK] [MASK],340 294
319 32 196 [SEP] [MASK] [MASK],319 196
37 288 36 [SEP] [MASK] [MASK],288 37
52 121 198 [SEP] [MASK] [MASK],198 121
182 216 338 [SEP] [MASK] [MASK],338 216
15 22 1 [SEP] [MASK] [MASK],22 15
86 106 240 [SEP] [MASK] [MASK],240 106
256 37 311 [SEP] [MASK] [MASK],311 256
47 52 156 [SEP] [MASK] [MASK],156 52
87 104 289 [SEP] [MASK] [MASK],289 104
100 14 247 [SEP] [MASK] [MASK],247 100
9 303 168 [SEP] [MASK] [MASK],303 168
223 65 198 [SEP] [MASK] [MASK],223 198
57 1 50 [SEP] [MASK] [MASK],57 50
70 208 300 [SEP] [MASK] [MASK],300 208
149 181 67 [SEP] [MASK] [MASK],181 149
299 157 307 [SEP] [MASK] [MASK],307 299
22 159 256 [SEP] [MASK] [MASK],256 159
277 134 41 [SEP] [MASK] [MASK],277 134
212 117 295 [SEP] [MASK] [MASK],295 212
206 198 329 [SEP] [MASK] [MASK],329 206
320 84 207 [SEP] [MASK] [MASK],320 207
219 254 145 [SEP] [MASK] [MASK],254 219
221 25 312 [SEP] [MASK] [MASK],312 221
321 174 117 [SEP] [MASK] [MASK],321 174
184 212 241 [SEP] [MASK] [MASK],241 212
26 323 321 [SEP] [MASK] [MASK],323 321
161 41 115 [SEP] [MASK] [MASK],161 115
235 149 318 [SEP] [MASK] [MASK],318 235
322 28 266 [SEP] [MASK] [MASK],322 266
222 170 331 [SEP] [MASK] [MASK],331 222
22 42 251 [SEP] [MASK] [MASK],251 42
306 39 300 [SEP] [MASK] [MASK],306 300
89 113 186 [SEP] [MASK] [MASK],186 113
175 71 67 [SEP] [MASK] [MASK],175 71
288 202 171 [SEP] [MASK] [MASK],288 202
189 279 275 [SEP] [MASK] [MASK],279 275
102 253 91 [SEP] [MASK] [MASK],253 102
75 168 70 [SEP] [MASK] [MASK],168 75
85 34 51 [SEP] [MASK] [MASK],85 51
336 25 166 [SEP] [MASK] [MASK],336 166
291 325 142 [SEP] [MASK] [MASK],325 291
71 147 31 [SEP] [MASK] [MASK],147 71
299 58 302 [SEP] [MASK] [MASK],302 299
300 6 284 [SEP] [MASK] [MASK],300 284
63 86 335 [SEP] [MASK] [MASK],335 86
54 20 27 [SEP] [MASK] [MASK],54 27
158 291 74 [SEP] [MASK] [MASK],291 158
178 69 118 [SEP] [MASK] [MASK],178 118
200 318 313 [SEP] [MASK] [MASK],318 313
335 186 205 [SEP] [MASK] [MASK],335 205
241 214 61 [SEP] [MASK] [MASK],241 214
39 195 180 [SEP] [MASK] [MASK],195 180
13 302 4 [SEP] [MASK] [MASK],302 13
53 152 334 [SEP] [MASK] [MASK],334 152
250 21 278 [SEP] [MASK] [MASK],278 250
187 73 24 [SEP] [MASK] [MASK],187 73
112 70 50 [SEP] [MASK] [MASK],112 70
105 234 24 [SEP] [MASK] [MASK],234 105
248 103 208 [SEP] [MASK] [MASK],248 208
21 322 331 [SEP] [MASK] [MASK],331 322
327 254 270 [SEP] [MASK] [MASK],327 270
106 15 171 [SEP] [MASK] [MASK],171 106
63 317 198 [SEP] [MASK] [MASK],317 198
91 65 312 [SEP] [MASK] [MASK],312 91
316 172 62 [SEP] [MASK] [MASK],316 172
299 50 34 [SEP] [MASK] [MASK],299 50
61 53 5 [SEP] [MASK] [MASK],61 53
254 252 56 [SEP] [MASK] [MASK],254 252
308 27 23 [SEP] [MASK] [MASK],308 27
264 330 152 [SEP] [MASK] [MASK],330 264
37 217 270 [SEP] [MASK] [MASK],270 217
3 290 112 [SEP] [MASK] [MASK],290 112
225 179 114 [SEP] [MASK] [MASK],225 179
324 65 227 [SEP] [MASK] [MASK],324 227
157 309 327 [SEP] [MASK] [MASK],327 309
167 175 33 [SEP] [MASK] [MASK],175 167
113 83 259 [SEP] [MASK] [MASK],259 113
13 54 61 [SEP] [MASK] [MASK],61 54
338 191 97 [SEP] [MASK] [MASK],338 191
4 169 254 [SEP] [MASK] [MASK],254 169
54 127 33 [SEP] [MASK] [MASK],127 54
289 95 39 [SEP] [MASK] [MASK],289 95
242 68 286 [SEP] [MASK] [MASK],286 242
253 153 200 [SEP] [MASK] [MASK],253 200
304 293 189 [SEP] [MASK] [MASK],304 293
190 149 284 [SEP] [MASK] [MASK],284 190
189 51 265 [SEP] [MASK] [MASK],265 189
241 176 299 [SEP] [MASK] [MASK],299 241
174 28 90 [SEP] [MASK] [MASK],174 90
221 150 17 [SEP] [MASK] [MASK],221 150
315 109 168 [SEP] [MASK] [MASK],315 168
197 322 279 [SEP] [MASK] [MASK],322 279
86 129 83 [SEP] [MASK] [MASK],129 86
313 120 17 [SEP] [MASK] [MASK],313 120
178 25 45 [SEP] [MASK] [MASK],178 45
247 51 177 [SEP] [MASK] [MASK],247 177
331 14 133 [SEP] [MASK] [MASK],331 133
253 222 216 [SEP] [MASK] [MASK],253 222
294 272 211 [SEP] [MASK] [MASK],294 272
281 21 299 [SEP] [MASK] [MASK],299 281
328 276 284 [SEP] [MASK] [MASK],328 284
11 166 103 [SEP] [MASK] [MASK],166 103
152 196 172 [SEP] [MASK] [MASK],196 172
40 127 141 [SEP] [MASK] [MASK],141 127
299 55 166 [SEP] [MASK] [MASK],299 166
30 143 87 [SEP] [MASK] [MASK],143 87
324 261 247 [SEP] [MASK] [MASK],324 261
327 39 250 [SEP] [MASK] [MASK],327 250
121 254 163 [SEP] [MASK] [MASK],254 163
16 2 323 [SEP] [MASK] [MASK],323 16
39 220 148 [SEP] [MASK] [MASK],220 148
171 95 20 [SEP] [MASK] [MASK],171 95
269 328 54 [SEP] [MASK] [MASK],328 269
56 193 222 [SEP] [MASK] [MASK],222 193
52 166 107 [SEP] [MASK] [MASK],166 107
46 238 202 [SEP] [MASK] [MASK],238 202
24 288 118 [SEP] [MASK] [MASK],288 118
122 336 25 [SEP] [MASK] [MASK],336 122
313 49 80 [SEP] [MASK] [MASK],313 80
322 330 192 [SEP] [MASK] [MASK],330 322
164 3 138 [SEP] [MASK] [MASK],164 138
317 217 190 [SEP] [MASK] [MASK],317 217
227 211 322 [SEP] [MASK] [MASK],322 227
